item_id,annotator,sheet,row,field,value,raw
dfcc8b99fa47b5d4,enrico,new_analogy,95,scheme,none,NO
dfcc8b99fa47b5d4,enrico,new_analogy,95,verdict,cherry_picking,cherry picking
e017fe1db4c1f407,enrico,Copia di new_ad_populum_Enrico,55,difficulty,2,2
e017fe1db4c1f407,enrico,Copia di new_ad_populum_Enrico,55,scheme,popular_opinion,YES
e017fe1db4c1f407,enrico,Copia di new_ad_populum_Enrico,55,verdict,good_argumentation,no fallacy
e017fe1db4c1f407,enrico,new_ad_populum,55,scheme,popular_opinion,YES
e037592c498fda5a,enrico,Copia di new_ad_populum_Enrico,69,difficulty,1,1
e037592c498fda5a,enrico,Copia di new_ad_populum_Enrico,69,scheme,popular_opinion,YES
e037592c498fda5a,enrico,Copia di new_ad_populum_Enrico,69,verdict,ad_populum,ad populum
e037592c498fda5a,base,new_ad_populum,69,starting_label,ad_populum,ad populum
e041ce4b147f2cea,enrico,Copia di new_ad_populum_Enrico,129,difficulty,2,2
e041ce4b147f2cea,enrico,Copia di new_ad_populum_Enrico,129,scheme,none,NO
e041ce4b147f2cea,enrico,Copia di new_ad_populum_Enrico,129,verdict,ad_populum,ad populum
e041ce4b147f2cea,base,new_ad_populum,129,starting_label,ad_populum,ad populum
e0636b109c212016,base,Slippery slope,8,starting_label,slippery_slope,slippery slope
e07cca0a14ed04d4,enrico,Copia di example_final_Enrico,34,difficulty,4,4
e07cca0a14ed04d4,enrico,Copia di example_final_Enrico,34,scheme,example,YES
e07cca0a14ed04d4,enrico,Copia di example_final_Enrico,34,verdict,cherry_picking,Cherry picking
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ1,yes,yes
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ2,no,no
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ3,yes,yes
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ3.1,yes,yes
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ4,yes,yes
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,CQ4.1,yes,yes
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,scheme,expert_opinion,YES
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,uncertainty,CQ1:AMB;CQ4:AMB,CQ1:AMB;CQ4:AMB
e163e03632c6c860,dumitru,Annotazione Dumitru Expert Opin,53,verdict,good_argumentation,Good Argumentation
e163e03632c6c860,eleni,new_expert_opinion,53,scheme,expert_opinion,YES
e163e03632c6c860,eleni,new_expert_opinion,53,verdict,good_argumentation,NO
e163e03632c6c860,enrico,new_expert_opinion,53,scheme,expert_opinion,YES
e163e03632c6c860,enrico,new_expert_opinion,53,verdict,good_argumentation,no
e176549d0dad79f3,enrico,Copia di example_final_Enrico,32,difficulty,3,3
e176549d0dad79f3,enrico,Copia di example_final_Enrico,32,scheme,example,YES
e176549d0dad79f3,enrico,Copia di example_final_Enrico,32,verdict,cherry_picking,Cherry picking
e1a26c13fb888e4b,enrico,Copia di new_ad_populum_Enrico,53,difficulty,3,3
e1a26c13fb888e4b,enrico,Copia di new_ad_populum_Enrico,53,scheme,popular_opinion,YES
e1a26c13fb888e4b,enrico,Copia di new_ad_populum_Enrico,53,verdict,cherry_picking,cherry picking
e1a26c13fb888e4b,enrico,new_ad_populum,53,scheme,popular_opinion,YES
e1c6fe7425fdbee7,enrico,Copia di example_final_Enrico,55,comment,non c'è una generalizzazione,non c'è una generalizzazione
e1c6fe7425fdbee7,enrico,Copia di example_final_Enrico,55,difficulty,2,2
e1c6fe7425fdbee7,enrico,Copia di example_final_Enrico,55,scheme,example,YES
e1c6fe7425fdbee7,enrico,Copia di example_final_Enrico,55,verdict,good_argumentation,no fallacy
e1e58b4536d1b7c9,enrico,Copia di hasty_generalization_E,76,scheme,none,none
e1e58b4536d1b7c9,enrico,Copia di hasty_generalization_E,76,verdict,hasty_generalization,hasty generalization
e1e58b4536d1b7c9,base,hasty_generalization,76,starting_label,hasty_generalization,Hasty Generalization
e1ef4ef568bfc522,base,Annotazione Dumitru Expert Opin,107,starting_label,strawman,straw man
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ1,yes,yes
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ2,no,no
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ3,no,no
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ3.1,yes,yes
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ4,yes,yes
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,CQ4.1,yes,yes
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,scheme,expert_opinion,YES
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,uncertainty,CQ1:AMB;CQ2:AMB;CQ4.1:AMB,CQ1:AMB;CQ2:AMB;CQ4.1:AMB
e1ef4ef568bfc522,dumitru,Annotazione Dumitru Expert Opin,107,verdict,strawman,Strawman
e1ef4ef568bfc522,eleni,new_expert_opinion,107,verdict,strawman,straw man
e1ef4ef568bfc522,enrico,new_expert_opinion,107,scheme,none,NO
e1ef4ef568bfc522,enrico,new_expert_opinion,107,verdict,strawman,straw man
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,CQ1,no,no
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,CQ1.1,no,no
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,CQ2,yes,yes
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,CQ3,yes,yes
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,CQ4,no,no
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,scheme,analogy,YES
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,uncertainty,CQ1:SUBJ,CQ1:SUBJ
e29f1b1b1770e3b7,dumitru,Annotazione Dumitru Analogy,14,verdict,good_argumentation,Good Argumentation
e29f1b1b1770e3b7,eleni,new_analogy,14,scheme,analogy,YES
e29f1b1b1770e3b7,eleni,new_analogy,14,verdict,good_argumentation,NO
e29f1b1b1770e3b7,enrico,new_analogy,14,scheme,analogy,YES
e29f1b1b1770e3b7,enrico,new_analogy,14,verdict,good_argumentation,no
e2bdcb8c0eb60465,base,Slippery slope,11,starting_label,slippery_slope,slippery slope
e3d3c822f87923e4,enrico,Copia di new_ad_populum_Enrico,121,difficulty,1,1
e3d3c822f87923e4,enrico,Copia di new_ad_populum_Enrico,121,scheme,none,NO
e3d3c822f87923e4,enrico,Copia di new_ad_populum_Enrico,121,verdict,appeal_to_nature,appeal to nature
e3d3c822f87923e4,base,new_ad_populum,121,starting_label,appeal_to_nature,appeal to nature
e3eb83da4e0e9946,enrico,Copia di new_ad_populum_Enrico,46,comment,ammissione di possibile errore,ammissione di possibile errore
e3eb83da4e0e9946,enrico,Copia di new_ad_populum_Enrico,46,difficulty,5,5
e3eb83da4e0e9946,enrico,Copia di new_ad_populum_Enrico,46,scheme,popular_opinion,YES
e3eb83da4e0e9946,enrico,Copia di new_ad_populum_Enrico,46,verdict,good_argumentation,no fallacy
e3eb83da4e0e9946,enrico,new_ad_populum,46,scheme,popular_opinion,YES
e427663958d8d3c8,enrico,ad hominem,87,scheme,ad_hominem,Ad Hominem
e427663958d8d3c8,enrico,ad hominem,87,verdict,poisoning_the_well,Poisoning the Well
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,CQ1,yes,yes
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,CQ1.1,no,no
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,CQ2,yes,yes
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,CQ3,yes,yes
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,CQ4,no,no
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,scheme,analogy,YES
e4583e093074b40a,dumitru,Annotazione Dumitru Analogy,13,verdict,weak_analogy,Weak Analogy
e4583e093074b40a,eleni,new_analogy,35,scheme,analogy,YES
e4583e093074b40a,eleni,new_analogy,35,verdict,any_fallacy,YES
e4583e093074b40a,enrico,new_analogy,35,scheme,analogy,YES
e4583e093074b40a,enrico,new_analogy,35,verdict,weak_analogy,weak analogy
e4db37c5ab721870,enrico,Copia di cause_to_effect_Enrico,20,difficulty,1,1
e4db37c5ab721870,enrico,Copia di cause_to_effect_Enrico,20,scheme,cause_to_effect,Cause to effect
e4db37c5ab721870,enrico,Copia di cause_to_effect_Enrico,20,verdict,good_argumentation,no fallacy
e4db37c5ab721870,enrico,cause_to_effect,20,scheme,cause_to_effect,YES
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ1,yes,yes
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ2,no,no
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ3,yes,yes
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ3.1,yes,yes
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ4,yes,yes
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,CQ4.1,no,no
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,scheme,expert_opinion,YES
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,uncertainty,CQ1:AMB;CQ4:AMB,CQ1:AMB;CQ4:AMB
e4dcbb4bf0272597,dumitru,Annotazione Dumitru Expert Opin,62,verdict,non_sequitur,Non Sequitur
e4dcbb4bf0272597,eleni,new_expert_opinion,75,scheme,expert_opinion,YES
e4dcbb4bf0272597,eleni,new_expert_opinion,75,verdict,good_argumentation,NO
e4dcbb4bf0272597,enrico,new_expert_opinion,75,comment,l'implicazione non è corretta,l'implicazione non è corretta
e4dcbb4bf0272597,enrico,new_expert_opinion,75,exit_cq,CQ4,CQ4
e4dcbb4bf0272597,enrico,new_expert_opinion,75,scheme,expert_opinion,YES
e4dcbb4bf0272597,enrico,new_expert_opinion,75,verdict,non_sequitur,non sequitur
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,CQ1,no,no
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,CQ1.1,no,no
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,CQ2,yes,yes
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,CQ3,yes,yes
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,CQ4,no,no
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,scheme,analogy,YES
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,uncertainty,CQ1:SUBJ,CQ1:SUBJ
e530832991ba8836,dumitru,Annotazione Dumitru Analogy,57,verdict,good_argumentation,Good Argumentation
e530832991ba8836,eleni,new_analogy,57,comment,Men have the option (not always) to choose for themselves,Men have the option (not always) to choose for themselves
e530832991ba8836,eleni,new_analogy,57,scheme,analogy,YES
e530832991ba8836,eleni,new_analogy,57,verdict,any_fallacy,YES
e530832991ba8836,enrico,new_analogy,57,comment,altrimenti si cadrebbe in contraddizione,altrimenti si cadrebbe in contraddizione
e530832991ba8836,enrico,new_analogy,57,scheme,analogy,YES
e530832991ba8836,enrico,new_analogy,57,verdict,good_argumentation,no
e573fe92514419de,enrico,ad hominem,45,scheme,ad_hominem,Ad Hominem
e573fe92514419de,enrico,ad hominem,45,verdict,ad_hominem_circumstantial,Circumstantial
e57eefe833cf8660,enrico,Copia di hasty_generalization_E,38,scheme,example,Example
e57eefe833cf8660,enrico,Copia di hasty_generalization_E,38,verdict,hasty_generalization,hasty generalization
e57eefe833cf8660,base,hasty_generalization,38,starting_label,hasty_generalization,hasty generalization
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ1,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ2,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ3,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ3.1,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ4,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,CQ4.1,na,na
e5d452f6be52cc11,dumitru,Annotazione Dumitru Expert Opin,64,scheme,none,NO
e5d452f6be52cc11,eleni,new_expert_opinion,64,comment,appeal to tradition?,appeal to tradition?
e5d452f6be52cc11,eleni,new_expert_opinion,64,scheme,expert_opinion,YES
e5d452f6be52cc11,eleni,new_expert_opinion,64,verdict,good_argumentation,NO
e5d452f6be52cc11,enrico,new_expert_opinion,64,comment,conferma lo status quo,conferma lo status quo
e5d452f6be52cc11,enrico,new_expert_opinion,64,scheme,expert_opinion,YES
e5d452f6be52cc11,enrico,new_expert_opinion,64,verdict,idk,?
e5d452f6be52cc11,unknown,new_expert_opinion,64,doubt,f,f
e5e7c999e83fc8bf,base,Annotazione Dumitru Expert Opin,108,starting_label,strawman,straw man
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ1,yes,yes
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ2,no,no
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ3,no,no
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ3.1,yes,yes
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ4,yes,yes
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,CQ4.1,yes,yes
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,scheme,expert_opinion,YES
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,uncertainty,CQ1:AMB;CQ2:AMB;CQ4.1:AMB,CQ1:AMB;CQ2:AMB;CQ4.1:AMB
e5e7c999e83fc8bf,dumitru,Annotazione Dumitru Expert Opin,108,verdict,strawman,Strawman
e5e7c999e83fc8bf,eleni,new_expert_opinion,108,verdict,strawman,straw man
e5e7c999e83fc8bf,enrico,new_expert_opinion,108,scheme,none,NO
e5e7c999e83fc8bf,enrico,new_expert_opinion,108,verdict,strawman,straw man
e74fdfd93ffaf572,base,Annotazione Dumitru Expert Opin,17,starting_label,appeal_to_authority,appeal to authority
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ1,yes,yes
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ2,yes,yes
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ3,yes,yes
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ3.1,yes,yes
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ4,no,no
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,CQ4.1,yes,yes
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,scheme,expert_opinion,YES
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,uncertainty,CQ1:DIFF;CQ2:AMB,CQ1:DIFF;CQ2:AMB
e74fdfd93ffaf572,dumitru,Annotazione Dumitru Expert Opin,17,verdict,appeal_to_authority,Appeal to Authority
e74fdfd93ffaf572,eleni,new_expert_opinion,17,verdict,appeal_to_authority,appeal to authority
e74fdfd93ffaf572,enrico,new_expert_opinion,17,comment,sembra più un ad hominem,sembra più un ad hominem
e74fdfd93ffaf572,enrico,new_expert_opinion,17,scheme,none,NO
e74fdfd93ffaf572,enrico,new_expert_opinion,17,verdict,appeal_to_authority,appeal to authority
e769df8d1bbd98af,enrico,Copia di new_ad_populum_Enrico,4,difficulty,3,3
e769df8d1bbd98af,enrico,Copia di new_ad_populum_Enrico,4,scheme,popular_opinion,YES
e769df8d1bbd98af,enrico,Copia di new_ad_populum_Enrico,4,verdict,ad_populum,ad populum
e769df8d1bbd98af,enrico,new_ad_populum,4,scheme,popular_opinion,YES
e7acb298d5ea7e5b,base,Annotazione Dumitru Expert Opin,14,starting_label,appeal_to_authority,appeal to authority
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ1,no,no
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ2,yes,yes
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ3,yes,yes
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ3.1,yes,yes
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ4,no,no
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,CQ4.1,yes,yes
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,scheme,expert_opinion,YES
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,uncertainty,CQ1:SUBJ,CQ1:SUBJ
e7acb298d5ea7e5b,dumitru,Annotazione Dumitru Expert Opin,14,verdict,irrelevant_authority,Irrelevant Authority
e7acb298d5ea7e5b,eleni,new_expert_opinion,14,verdict,appeal_to_authority,appeal to authority
e7acb298d5ea7e5b,enrico,new_expert_opinion,14,comment,si dà credibilità alla fonte ma non la si usa per sosntenere nulla,si dà credibilità alla fonte ma non la si usa per sosntenere nulla
e7acb298d5ea7e5b,enrico,new_expert_opinion,14,scheme,idk,SNI
e7acb298d5ea7e5b,enrico,new_expert_opinion,14,verdict,appeal_to_authority,appeal to authority
e7d9c6de6611e713,enrico,Copia di example_final_Enrico,70,comment,non è un esempio ma si parla effettivamente della stessa cosa,non è un esempio ma si parla effettivamente della stessa cosa
e7d9c6de6611e713,enrico,Copia di example_final_Enrico,70,scheme,example,YES
e7d9c6de6611e713,enrico,Copia di example_final_Enrico,70,verdict,idk,?
e7f9221dae46b3af,enrico,Copia di hasty_generalization_E,34,scheme,none,none
e7f9221dae46b3af,enrico,Copia di hasty_generalization_E,34,verdict,hasty_generalization,hasty generalization
e7f9221dae46b3af,base,hasty_generalization,34,starting_label,hasty_generalization,hasty generalization
e845e0784a26604e,base,Slippery slope,89,starting_label,slippery_slope,slippery slope
e8d9e82deecd8173,enrico,Copia di cause_to_effect_Enrico,6,difficulty,1,1
e8d9e82deecd8173,enrico,Copia di cause_to_effect_Enrico,6,scheme,cause_to_effect,Cause to effect
e8d9e82deecd8173,enrico,Copia di cause_to_effect_Enrico,6,verdict,good_argumentation,no fallacy
e8d9e82deecd8173,enrico,cause_to_effect,6,scheme,cause_to_effect,YES
e9209861a40b2c14,base,Slippery slope,15,starting_label,slippery_slope,slippery slope
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,CQ1,yes,yes
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,CQ1.1,no,no
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,CQ2,yes,yes
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,CQ3,yes,yes
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,CQ4,yes,yes
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,scheme,analogy,YES
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,uncertainty,CQ1:AMB;CQ4:DIFF,CQ1:AMB;CQ4:DIFF
e97d827e913e0076,dumitru,Annotazione Dumitru Analogy,12,verdict,weak_analogy,Weak Analogy
e97d827e913e0076,eleni,new_analogy,31,scheme,analogy,YES
e97d827e913e0076,eleni,new_analogy,31,verdict,any_fallacy,YES
e97d827e913e0076,enrico,new_analogy,31,scheme,analogy,YES
e97d827e913e0076,enrico,new_analogy,31,verdict,weak_analogy,weak analogy
eaa1ee25e22cd1f4,base,Slippery slope,92,starting_label,slippery_slope,slippery slope
eac62b404921abc6,enrico,Copia di cause_to_effect_Enrico,9,difficulty,1,1
eac62b404921abc6,enrico,Copia di cause_to_effect_Enrico,9,scheme,cause_to_effect,Cause to effect
eac62b404921abc6,enrico,Copia di cause_to_effect_Enrico,9,verdict,good_argumentation,no fallacy
eac62b404921abc6,enrico,cause_to_effect,9,scheme,cause_to_effect,YES
eada6f07ac56c093,base,Annotazione Dumitru Expert Opin,48,starting_label,appeal_to_authority,appeal to authority
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ1,no,no
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ2,yes,yes
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ3,na,na
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ3.1,na,na
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ4,na,na
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,CQ4.1,na,na
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,note,nessuna asserzione A di S è riportata nel testo,nessuna asserzione A di S è riportata nel testo
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,scheme,expert_opinion,YES
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,uncertainty,CQ1:AMB,CQ1:AMB
eada6f07ac56c093,dumitru,Annotazione Dumitru Expert Opin,48,verdict,irrelevant_authority,Irrelevant Authority
eada6f07ac56c093,eleni,new_expert_opinion,48,verdict,appeal_to_authority,appeal to authority
eada6f07ac56c093,enrico,new_expert_opinion,48,scheme,none,NO
eada6f07ac56c093,enrico,new_expert_opinion,48,verdict,appeal_to_authority,appeal to authority
eadc9acf7bef32c8,enrico,Copia di hasty_generalization_E,11,scheme,example,Example
eadc9acf7bef32c8,enrico,Copia di hasty_generalization_E,11,verdict,hasty_generalization,hasty generalization
eadc9acf7bef32c8,base,hasty_generalization,11,starting_label,hasty_generalization,hasty generalization
ec4c50cb4d0741a1,enrico,Copia di example_final_Enrico,39,scheme,example,YES
ec4c50cb4d0741a1,enrico,Copia di example_final_Enrico,39,verdict,idk,?
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,CQ1,no,no
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,CQ1.1,no,no
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,CQ2,yes,yes
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,CQ3,yes,yes
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,CQ4,no,no
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,scheme,analogy,YES
ec839a6b1711a628,dumitru,Annotazione Dumitru Analogy,67,verdict,good_argumentation,Good Argumentation
ec839a6b1711a628,eleni,new_analogy,74,scheme,analogy,YES
ec839a6b1711a628,eleni,new_analogy,74,verdict,any_fallacy,YES
ec839a6b1711a628,enrico,new_analogy,74,scheme,analogy,YES
ec839a6b1711a628,enrico,new_analogy,74,verdict,weak_analogy,weak analogy
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ1,no,no
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ2,yes,yes
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ3,yes,yes
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ3.1,yes,yes
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ4,no,no
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,CQ4.1,yes,yes
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,scheme,expert_opinion,YES
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,uncertainty,CQ1:AMB;CQ2:AMB,CQ1:AMB;CQ2:AMB
ecb6e3f4f9fd44d8,dumitru,Annotazione Dumitru Expert Opin,36,verdict,irrelevant_authority,Irrelevant Authority
ecb6e3f4f9fd44d8,eleni,new_expert_opinion,49,comment,No expertise declared,No expertise declared
ecb6e3f4f9fd44d8,eleni,new_expert_opinion,49,scheme,expert_opinion,YES
ecb6e3f4f9fd44d8,eleni,new_expert_opinion,49,verdict,any_fallacy,YES
ecb6e3f4f9fd44d8,enrico,new_expert_opinion,49,comment,non esperti in etica?,non esperti in etica?
ecb6e3f4f9fd44d8,enrico,new_expert_opinion,49,exit_cq,CQ1,CQ1
ecb6e3f4f9fd44d8,enrico,new_expert_opinion,49,scheme,expert_opinion,YES
ecb6e3f4f9fd44d8,enrico,new_expert_opinion,49,verdict,irrelevant_authority,false authority
ed13d69a079a8b28,enrico,Copia di cause_to_effect_Enrico,3,difficulty,1,1
ed13d69a079a8b28,enrico,Copia di cause_to_effect_Enrico,3,scheme,cause_to_effect,Cause to effect
ed13d69a079a8b28,enrico,Copia di cause_to_effect_Enrico,3,verdict,good_argumentation,no fallacy
ed13d69a079a8b28,enrico,cause_to_effect,3,scheme,cause_to_effect,YES
ed3577d2e29328eb,base,Annotazione Dumitru Expert Opin,11,starting_label,appeal_to_authority,appeal to authority
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ1,yes,yes
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ2,no,no
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ3,yes,yes
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ3.1,no,no
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ4,yes,yes
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,CQ4.1,no,no
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,scheme,expert_opinion,YES
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,uncertainty,CQ1:SUBJ,CQ1:SUBJ
ed3577d2e29328eb,dumitru,Annotazione Dumitru Expert Opin,11,verdict,non_sequitur,Non Sequitur
ed3577d2e29328eb,eleni,new_expert_opinion,11,verdict,appeal_to_authority,appeal to authority
ed3577d2e29328eb,enrico,new_expert_opinion,11,comment,anche se non è chiaro neanche qui l'intento,anche se non è chiaro neanche qui l'intento
ed3577d2e29328eb,enrico,new_expert_opinion,11,scheme,expert_opinion,YES
ed3577d2e29328eb,enrico,new_expert_opinion,11,verdict,appeal_to_authority,appeal to authority
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ1,no,no
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ2,no,no
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ3,yes,yes
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ3.1,yes,yes
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ4,yes,yes
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,CQ4.1,no,no
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,scheme,expert_opinion,YES
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,uncertainty,CQ1:AMB;CQ2:AMB,CQ1:AMB;CQ2:AMB
ed832387f3c8e559,dumitru,Annotazione Dumitru Expert Opin,26,verdict,irrelevant_authority,Irrelevant Authority
ed832387f3c8e559,eleni,new_expert_opinion,29,scheme,expert_opinion,YES
ed832387f3c8e559,eleni,new_expert_opinion,29,verdict,any_fallacy,YES
